,Date,Close,buy,share,cost,total_shares,total_cost,stock_value,ex_dividend_date,dividend_amount,dividend_cash,capital_gains,dividend_ratio
930,2011-09-30,24.0,0,0,0.0,45000,1018289.9990000001,1080000.0,0,0.0,0.0,6.060159783617784,0.0
931,2011-10-03,23.59,0,0,0.0,45000,1018289.9990000001,1061550.0,0,0.0,0.0,4.248298720647646,0.0
932,2011-10-04,23.74,0,0,0.0,45000,1018289.9990000001,1068300.0,0,0.0,0.0,4.911174719295257,0.0
933,2011-10-05,23.58,0,0,0.0,45000,1018289.9990000001,1061100.0,0,0.0,0.0,4.204106987404472,0.0
934,2011-10-06,23.73,0,0,0.0,45000,1018289.9990000001,1067850.0,0,0.0,0.0,4.866982986052084,0.0
935,2011-10-07,23.73,0,0,0.0,45000,1018289.9990000001,1067850.0,0,0.0,0.0,4.866982986052084,0.0
936,2011-10-11,24.5,0,0,0.0,45000,1018289.9990000001,1102500.0,0,0.0,0.0,8.269746445776487,0.0
937,2011-10-12,24.610001,0,0,0.0,45000,1018289.9990000001,1107450.045,0,0.0,0.0,8.75585993062472,0.0
938,2011-10-13,24.9,0,0,0.0,45000,1018289.9990000001,1120500.0,0,0.0,0.0,10.03741577550345,0.0
939,2011-10-14,24.700001,0,0,0.0,45000,1018289.9990000001,1111500.045,0,0.0,0.0,9.153585529813284,0.0
940,2011-10-17,25.120001,1,1000,25120.001,46000,1043410.0000000001,1155520.0459999999,0,0.0,0.0,10.744582283090994,0.0
941,2011-10-18,24.719999,0,0,0.0,46000,1043410.0000000001,1137119.9540000001,0,0.0,0.0,8.981124773578939,0.0
942,2011-10-19,25.040001,0,0,0.0,46000,1043410.0000000001,1151840.046,0,0.0,0.0,10.39189254463729,0.0
943,2011-10-20,24.9,0,0,0.0,46000,1043410.0000000001,1145400.0,0,0.0,0.0,9.774681093721535,0.0
944,2011-10-21,24.84,0,0,0.0,46000,1043410.0000000001,1142640.0,0,0.0,0.0,9.510163789881243,0.0
945,2011-10-24,25.139999,0,0,0.0,46000,1043410.0000000001,1156439.954,0,0.0,0.0,10.832745900460967,0.0
946,2011-10-25,25.209999,0,0,0.0,46000,1043410.0000000001,1159659.954,0,0.0,0.0,11.141349421607975,0.0
947,2011-10-26,23.0,0,0,0.0,46000,1043410.0000000001,1058000.0,1,2.2,101200.00000000001,1.3982998054455948,0.08726696101812619
948,2011-10-27,22.950001,0,0,0.0,46000,1043410.0000000001,1055700.046,0,0.0,0.0,1.1778731275337568,0.0
949,2011-10-28,23.120001,0,0,0.0,46000,1043410.0000000001,1063520.0459999999,0,0.0,0.0,1.9273388217478975,0.0
950,2011-10-31,22.98,0,0,0.0,46000,1043410.0000000001,1057080.0,0,0.0,0.0,1.310127370832164,0.0
951,2011-11-01,23.139999,0,0,0.0,46000,1043410.0000000001,1064439.954,0,0.0,0.0,2.0155024391178724,0.0
952,2011-11-02,23.18,0,0,0.0,46000,1043410.0000000001,1066280.0,0,0.0,0.0,2.1918517169664735,0.0
953,2011-11-03,22.92,0,0,0.0,46000,1043410.0000000001,1054320.0,0,0.0,0.0,1.045610066991871,0.0
954,2011-11-04,23.440001,0,0,0.0,46000,1043410.0000000001,1078240.0459999999,0,0.0,0.0,3.338097775562793,0.0
955,2011-11-07,23.459999,0,0,0.0,46000,1043410.0000000001,1079159.954,0,0.0,0.0,3.4262613929327674,0.0
956,2011-11-08,23.42,0,0,0.0,46000,1043410.0000000001,1077320.0,0,0.0,0.0,3.249920932327645,0.0
957,2011-11-09,23.360001,0,0,0.0,46000,1043410.0000000001,1074560.046,0,0.0,0.0,2.9854080371090914,0.0
958,2011-11-10,22.719999,0,0,0.0,46000,1043410.0000000001,1045119.954,0,0.0,0.0,0.16388131223583352,0.0
959,2011-11-11,22.870001,0,0,0.0,46000,1043410.0000000001,1052020.0459999999,0,0.0,0.0,0.8251833890800108,0.0
960,2011-11-14,23.24,0,0,0.0,46000,1043410.0000000001,1069040.0,0,0.0,0.0,2.456369020806766,0.0
961,2011-11-15,23.139999,1,1000,23139.999,47000,1066549.999,1087579.953,0,0.0,0.0,1.9717738521136043,0.0
962,2011-11-16,22.93,0,0,0.0,47000,1066549.999,1077710.0,0,0.0,0.0,1.0463645408526159,0.0
963,2011-11-17,22.93,0,0,0.0,47000,1066549.999,1077710.0,0,0.0,0.0,1.0463645408526159,0.0
964,2011-11-18,22.559999,0,0,0.0,47000,1066549.999,1060319.953,0,0.0,0.0,-0.5841307023431996,0.0
965,2011-11-21,21.9,0,0,0.0,47000,1066549.999,1029299.9999999999,0,0.0,0.0,-3.4925694093034436,0.0
966,2011-11-22,21.809999,0,0,0.0,47000,1066549.999,1025069.9530000001,0,0.0,0.0,-3.8891796951752626,0.0
967,2011-11-23,21.15,0,0,0.0,47000,1066549.999,994049.9999999999,0,0.0,0.0,-6.797618402135518,0.0
968,2011-11-24,21.309999,0,0,0.0,47000,1066549.999,1001569.9530000001,0,0.0,0.0,-6.092545690396646,0.0
969,2011-11-25,21.200001,0,0,0.0,47000,1066549.999,996400.047,0,0.0,0.0,-6.577277395881376,0.0
970,2011-11-28,21.42,0,0,0.0,47000,1066549.999,1006740.0000000001,0,0.0,0.0,-5.607800764715949,0.0
971,2011-11-29,21.66,0,0,0.0,47000,1066549.999,1018020.0,0,0.0,0.0,-4.550185087009696,0.0
972,2011-11-30,21.51,0,0,0.0,47000,1066549.999,1010970.0000000001,0,0.0,0.0,-5.2111948855761,0.0
973,2011-12-01,22.68,0,0,0.0,47000,1066549.999,1065960.0,0,0.0,0.0,-0.05531845675807543,0.0
974,2011-12-02,22.459999,0,0,0.0,47000,1066549.999,1055619.953,0,0.0,0.0,-1.0248039013874763,0.0
975,2011-12-05,22.459999,0,0,0.0,47000,1066549.999,1055619.953,0,0.0,0.0,-1.0248039013874763,0.0
976,2011-12-06,22.01,0,0,0.0,47000,1066549.999,1034470.0000000001,0,0.0,0.0,-3.0078288903547175,0.0
977,2011-12-07,22.200001,0,0,0.0,47000,1066549.999,1043400.047,0,0.0,0.0,-2.1705454054386104,0.0
978,2011-12-08,22.030001,0,0,0.0,47000,1066549.999,1035410.0469999999,0,0.0,0.0,-2.9196898438138916,0.0
979,2011-12-09,21.889999,0,0,0.0,47000,1066549.999,1028829.953,0,0.0,0.0,-3.5366411359398526,0.0
980,2011-12-12,21.9,0,0,0.0,47000,1066549.999,1029299.9999999999,0,0.0,0.0,-3.4925694093034436,0.0
981,2011-12-13,21.799999,0,0,0.0,47000,1066549.999,1024599.953,0,0.0,0.0,-3.9332470150797016,0.0
982,2011-12-14,21.85,0,0,0.0,47000,1066549.999,1026950.0000000001,0,0.0,0.0,-3.71290600882556,0.0
983,2011-12-15,21.459999,1,1000,21459.999,48000,1088009.9980000001,1030079.952,0,0.0,0.0,-5.324403829605258,0.0
984,2011-12-16,21.450001,0,0,0.0,48000,1088009.9980000001,1029600.0480000001,0,0.0,0.0,-5.368512247807494,0.0
985,2011-12-19,20.860001,0,0,0.0,48000,1088009.9980000001,1001280.0480000001,0,0.0,0.0,-7.971429505191005,0.0
986,2011-12-20,20.889999,0,0,0.0,48000,1088009.9980000001,1002719.9519999999,0,0.0,0.0,-7.839086603687644,0.0
987,2011-12-21,21.82,0,0,0.0,48000,1088009.9980000001,1047360.0,0,0.0,0.0,-3.736178718460649,0.0
988,2011-12-22,21.780001,0,0,0.0,48000,1088009.9980000001,1045440.048,0,0.0,0.0,-3.91264327333876,0.0
989,2011-12-23,22.25,0,0,0.0,48000,1088009.9980000001,1068000.0,0,0.0,0.0,-1.8391373274862253,0.0
990,2011-12-26,22.25,0,0,0.0,48000,1088009.9980000001,1068000.0,0,0.0,0.0,-1.8391373274862253,0.0
991,2011-12-27,22.16,0,0,0.0,48000,1088009.9980000001,1063680.0,0,0.0,0.0,-2.2361925023413374,0.0
992,2011-12-28,22.120001,0,0,0.0,48000,1088009.9980000001,1061760.048,0,0.0,0.0,-2.4126570572194486,0.0
993,2011-12-29,22.15,0,0,0.0,48000,1088009.9980000001,1063200.0,0,0.0,0.0,-2.2803097439919053,0.0
994,2011-12-30,22.139999,0,0,0.0,48000,1088009.9980000001,1062719.952,0,0.0,0.0,-2.324431397366634,0.0
995,2012-01-02,21.879999,0,0,0.0,48000,1088009.9980000001,1050239.952,0,0.0,0.0,-3.4714796802814014,0.0
996,2012-01-03,22.120001,0,0,0.0,48000,1088009.9980000001,1061760.048,0,0.0,0.0,-2.4126570572194486,0.0
997,2012-01-04,22.200001,0,0,0.0,48000,1088009.9980000001,1065600.048,0,0.0,0.0,-2.059719124014905,0.0
998,2012-01-05,22.34,0,0,0.0,48000,1088009.9980000001,1072320.0,0,0.0,0.0,-1.4420821526311136,0.0
999,2012-01-06,22.41,0,0,0.0,48000,1088009.9980000001,1075680.0,0,0.0,0.0,-1.1332614610771377,0.0
1000,2012-01-09,22.309999,0,0,0.0,48000,1088009.9980000001,1070879.952,0,0.0,0.0,-1.5744382893069782,0.0
1001,2012-01-10,22.75,0,0,0.0,48000,1088009.9980000001,1092000.0,0,0.0,0.0,0.36672475504217394,0.0
1002,2012-01-11,22.799999,0,0,0.0,48000,1088009.9980000001,1094399.952,0,0.0,0.0,0.5873065515708532,0.0
1003,2012-01-12,22.9,0,0,0.0,48000,1088009.9980000001,1099200.0,0,0.0,0.0,1.0284833798006938,0.0
1004,2012-01-13,22.799999,0,0,0.0,48000,1088009.9980000001,1094399.952,0,0.0,0.0,0.5873065515708532,0.0
1005,2012-01-16,22.67,1,1000,22670.0,49000,1110679.9980000001,1110830.0,0,0.0,0.0,0.013505420127306746,0.0
1006,2012-01-17,22.959999,0,0,0.0,49000,1110679.9980000001,1125039.951,0,0.0,0.0,1.292897416524804,0.0
1007,2012-01-18,23.02,0,0,0.0,49000,1110679.9980000001,1127980.0,0,0.0,0.0,1.5576045333626203,0.0
1008,2012-01-30,23.66,0,0,0.0,49000,1110679.9980000001,1159340.0,0,0.0,0.0,4.381100054707193,0.0
1009,2012-01-31,23.780001,0,0,0.0,49000,1110679.9980000001,1165220.0489999999,0,0.0,0.0,4.910509876671043,0.0
1010,2012-02-01,24.040001,0,0,0.0,49000,1110679.9980000001,1177960.049,0,0.0,0.0,6.057554932217296,0.0
1011,2012-02-02,24.450001,0,0,0.0,49000,1110679.9980000001,1198050.049,0,0.0,0.0,7.866356750578664,0.0
1012,2012-02-03,24.49,0,0,0.0,49000,1110679.9980000001,1200010.0,0,0.0,0.0,8.042820808950937,0.0
1013,2012-02-06,24.370001,0,0,0.0,49000,1110679.9980000001,1194130.0489999999,0,0.0,0.0,7.513419810410571,0.0
1014,2012-02-07,24.48,0,0,0.0,49000,1110679.9980000001,1199520.0,0,0.0,0.0,7.998703691429928,0.0
1015,2012-02-08,25.0,0,0,0.0,49000,1110679.9980000001,1225000.0,0,0.0,0.0,10.292793802522395,0.0
1016,2012-02-09,25.110001,0,0,0.0,49000,1110679.9980000001,1230390.049,0,0.0,0.0,10.778086506965256,0.0
1017,2012-02-10,25.0,0,0,0.0,49000,1110679.9980000001,1225000.0,0,0.0,0.0,10.292793802522395,0.0
1018,2012-02-13,25.08,0,0,0.0,49000,1110679.9980000001,1228920.0,0,0.0,0.0,10.645730742690466,0.0
1019,2012-02-14,24.860001,0,0,0.0,49000,1110679.9980000001,1218140.049,0,0.0,0.0,9.67515856894003,0.0
1020,2012-02-15,25.15,1,1000,25150.0,50000,1135829.9980000001,1257500.0,0,0.0,0.0,10.711990545613311,0.0
1021,2012-02-16,25.0,0,0,0.0,50000,1135829.9980000001,1250000.0,0,0.0,0.0,10.051680462836291,0.0
1022,2012-02-17,25.049999,0,0,0.0,50000,1135829.9980000001,1252499.95,0,0.0,0.0,10.271779421694742,0.0
1023,2012-02-20,25.18,0,0,0.0,50000,1135829.9980000001,1259000.0,0,0.0,0.0,10.844052562168713,0.0
1024,2012-02-21,25.09,0,0,0.0,50000,1135829.9980000001,1254500.0,0,0.0,0.0,10.447866512502504,0.0
1025,2012-02-22,25.25,0,0,0.0,50000,1135829.9980000001,1262500.0,0,0.0,0.0,11.152197267464656,0.0
1026,2012-02-23,25.24,0,0,0.0,50000,1135829.9980000001,1262000.0,0,0.0,0.0,11.10817659527952,0.0
1027,2012-02-24,25.17,0,0,0.0,50000,1135829.9980000001,1258500.0,0,0.0,0.0,10.800031889983579,0.0
1028,2012-02-29,25.59,0,0,0.0,50000,1135829.9980000001,1279500.0,0,0.0,0.0,12.64890012175923,0.0
1029,2012-03-01,25.719999,0,0,0.0,50000,1135829.9980000001,1285999.95,0,0.0,0.0,13.221164458098755,0.0
1030,2012-03-02,25.690001,0,0,0.0,50000,1135829.9980000001,1284500.05,0,0.0,0.0,13.089111245677795,0.0
1031,2012-03-05,25.190001,0,0,0.0,50000,1135829.9980000001,1259500.05,0,0.0,0.0,10.88807763642107,0.0
1032,2012-03-06,25.02,0,0,0.0,50000,1135829.9980000001,1251000.0,0,0.0,0.0,10.139721807206561,0.0
1033,2012-03-07,24.9,0,0,0.0,50000,1135829.9980000001,1245000.0,0,0.0,0.0,9.611473740984946,0.0
1034,2012-03-08,25.18,0,0,0.0,50000,1135829.9980000001,1259000.0,0,0.0,0.0,10.844052562168713,0.0
1035,2012-03-09,25.15,0,0,0.0,50000,1135829.9980000001,1257500.0,0,0.0,0.0,10.711990545613311,0.0
1036,2012-03-12,25.0,0,0,0.0,50000,1135829.9980000001,1250000.0,0,0.0,0.0,10.051680462836291,0.0
1037,2012-03-13,25.24,0,0,0.0,50000,1135829.9980000001,1262000.0,0,0.0,0.0,11.10817659527952,0.0
1038,2012-03-14,25.459999,0,0,0.0,50000,1135829.9980000001,1272999.95,0,0.0,0.0,12.076626981285257,0.0
1039,2012-03-15,25.5,1,1000,25500.0,51000,1161329.9980000001,1300500.0,0,0.0,0.0,11.983674083996222,0.0
1040,2012-03-16,25.4,0,0,0.0,51000,1161329.9980000001,1295400.0,0,0.0,0.0,11.544522420921727,0.0
1041,2012-03-19,25.209999,0,0,0.0,51000,1161329.9980000001,1285709.949,0,0.0,0.0,10.710129869563557,0.0
1042,2012-03-20,25.1,0,0,0.0,51000,1161329.9980000001,1280100.0,0,0.0,0.0,10.227067431698242,0.0
1043,2012-03-21,25.049999,0,0,0.0,51000,1161329.9980000001,1277549.949,0,0.0,0.0,10.007487208644365,0.0
1044,2012-03-22,25.200001,0,0,0.0,51000,1161329.9980000001,1285200.051,0,0.0,0.0,10.666223486289365,0.0
1045,2012-03-23,25.18,0,0,0.0,51000,1161329.9980000001,1284180.0,0,0.0,0.0,10.578388762157838,0.0
1046,2012-03-26,24.91,0,0,0.0,51000,1161329.9980000001,1270410.0,0,0.0,0.0,9.392679271856702,0.0
1047,2012-03-27,24.9,0,0,0.0,51000,1161329.9980000001,1269900.0,0,0.0,0.0,9.348764105549252,0.0
1048,2012-03-28,24.92,0,0,0.0,51000,1161329.9980000001,1270920.0,0,0.0,0.0,9.436594438164152,0.0
1049,2012-03-29,24.48,0,0,0.0,51000,1161329.9980000001,1248480.0,0,0.0,0.0,7.504327120636373,0.0
1050,2012-03-30,24.530001,0,0,0.0,51000,1161329.9980000001,1251030.051,0,0.0,0.0,7.723907343690249,0.0
1051,2012-04-02,24.549999,0,0,0.0,51000,1161329.9980000001,1252049.949,0,0.0,0.0,7.811728893271891,0.0
1052,2012-04-03,24.299999,0,0,0.0,51000,1161329.9980000001,1239299.949,0,0.0,0.0,6.713849735585653,0.0
1053,2012-04-05,23.83,0,0,0.0,51000,1161329.9980000001,1215330.0,0,0.0,0.0,4.649841310652156,0.0
1054,2012-04-06,24.0,0,0,0.0,51000,1161329.9980000001,1224000.0,0,0.0,0.0,5.396399137878798,0.0
1055,2012-04-09,23.9,0,0,0.0,51000,1161329.9980000001,1218900.0,0,0.0,0.0,4.957247474804302,0.0
1056,2012-04-10,24.0,0,0,0.0,51000,1161329.9980000001,1224000.0,0,0.0,0.0,5.396399137878798,0.0
1057,2012-04-11,24.02,0,0,0.0,51000,1161329.9980000001,1225020.0,0,0.0,0.0,5.4842294704936965,0.0
1058,2012-04-12,24.049999,0,0,0.0,51000,1161329.9980000001,1226549.949,0,0.0,0.0,5.615970577899416,0.0
1059,2012-04-13,24.34,0,0,0.0,51000,1161329.9980000001,1241340.0,0,0.0,0.0,6.88951479233208,0.0
1060,2012-04-16,24.33,1,1000,24330.0,52000,1185659.9980000001,1265160.0,0,0.0,0.0,6.70512643878535,0.0
1061,2012-04-17,23.870001,0,0,0.0,52000,1185659.9980000001,1241240.052,0,0.0,0.0,4.687689058731301,0.0
1062,2012-04-18,23.969999,0,0,0.0,52000,1185659.9980000001,1246439.948,0,0.0,0.0,5.126254584157771,0.0
1063,2012-04-19,23.969999,0,0,0.0,52000,1185659.9980000001,1246439.948,0,0.0,0.0,5.126254584157771,0.0
1064,2012-04-20,23.73,0,0,0.0,52000,1185659.9980000001,1233960.0,0,0.0,0.0,4.073680657310988,0.0
1065,2012-04-23,23.68,0,0,0.0,52000,1185659.9980000001,1231360.0,0,0.0,0.0,3.854393508854792,0.0
1066,2012-04-24,23.700001,0,0,0.0,52000,1185659.9980000001,1232400.052,0,0.0,0.0,3.9421127539802323,0.0
1067,2012-04-25,23.85,0,0,0.0,52000,1185659.9980000001,1240200.0,0,0.0,0.0,4.599969813605861,0.0
1068,2012-04-26,23.82,0,0,0.0,52000,1185659.9980000001,1238640.0,0,0.0,0.0,4.4683975245321434,0.0
1069,2012-04-27,23.68,0,0,0.0,52000,1185659.9980000001,1231360.0,0,0.0,0.0,3.854393508854792,0.0
1070,2012-04-30,23.84,0,0,0.0,52000,1185659.9980000001,1239680.0,0,0.0,0.0,4.556112383914622,0.0
1071,2012-05-02,24.35,0,0,0.0,52000,1185659.9980000001,1266200.0,0,0.0,0.0,6.792841298167829,0.0
1072,2012-05-03,24.370001,0,0,0.0,52000,1185659.9980000001,1267240.052,0,0.0,0.0,6.88056054329327,0.0
1073,2012-05-04,24.450001,0,0,0.0,52000,1185659.9980000001,1271400.052,0,0.0,0.0,7.231419980823183,0.0
1074,2012-05-07,24.1,0,0,0.0,52000,1185659.9980000001,1253200.0,0,0.0,0.0,5.696405555886845,0.0
1075,2012-05-08,24.129999,0,0,0.0,52000,1185659.9980000001,1254759.948,0,0.0,0.0,5.827973459217602,0.0
1076,2012-05-09,24.01,0,0,0.0,52000,1185659.9980000001,1248520.0,0,0.0,0.0,5.301688688665691,0.0
1077,2012-05-10,23.9,0,0,0.0,52000,1185659.9980000001,1242800.0,0,0.0,0.0,4.819256962062058,0.0
1078,2012-05-11,23.76,0,0,0.0,52000,1185659.9980000001,1235520.0,0,0.0,0.0,4.205252946384707,0.0
1079,2012-05-14,23.67,0,0,0.0,52000,1185659.9980000001,1230840.0,0,0.0,0.0,3.8105360791635525,0.0
1080,2012-05-15,23.700001,1,1000,23700.001,53000,1209359.999,1256100.053,0,0.0,0.0,3.864858606093189,0.0
1081,2012-05-16,23.379999,0,0,0.0,53000,1209359.999,1239139.9470000002,0,0.0,0.0,2.462455184942833,0.0
1082,2012-05-17,23.5,0,0,0.0,53000,1209359.999,1245500.0,0,0.0,0.0,2.988357563495031,0.0
1083,2012-05-18,22.98,0,0,0.0,53000,1209359.999,1217940.0,0,0.0,0.0,0.7094662471964174,0.0
1084,2012-05-21,23.049999,0,0,0.0,53000,1209359.999,1221649.947,0,0.0,0.0,1.0162356957533087,0.0
1085,2012-05-22,23.16,0,0,0.0,53000,1209359.999,1227480.0,0,0.0,0.0,1.4983132412997835,0.0
1086,2012-05-23,22.9,0,0,0.0,53000,1209359.999,1213700.0,0,0.0,0.0,0.35886758315047684,0.0
1087,2012-05-24,22.690001,0,0,0.0,53000,1209359.999,1202570.0529999998,0,0.0,0.0,-0.5614495274868297,0.0
1088,2012-05-25,22.58,0,0,0.0,53000,1209359.999,1196740.0,0,0.0,0.0,-1.0435270730332853,0.0
1089,2012-05-28,22.780001,0,0,0.0,53000,1209359.999,1207340.0529999998,0,0.0,0.0,-0.16702603043514663,0.0
1090,2012-05-29,23.290001,0,0,0.0,53000,1209359.999,1234370.053,0,0.0,0.0,2.0680404528577436,0.0
1091,2012-05-30,23.190001,0,0,0.0,53000,1209359.999,1229070.0529999998,0,0.0,0.0,1.6297921228002985,0.0
1092,2012-05-31,23.190001,0,0,0.0,53000,1209359.999,1229070.0529999998,0,0.0,0.0,1.6297921228002985,0.0
1093,2012-06-01,22.889999,0,0,0.0,53000,1209359.999,1213169.947,0,0.0,0.0,0.3150383676614277,0.0
1094,2012-06-04,22.309999,0,0,0.0,53000,1209359.999,1182429.9470000002,0,0.0,0.0,-2.2268019466716216,0.0
1095,2012-06-05,22.530001,0,0,0.0,53000,1209359.999,1194090.0529999998,0,0.0,0.0,-1.2626468555787107,0.0
1096,2012-06-06,22.719999,0,0,0.0,53000,1209359.999,1204159.9470000002,0,0.0,0.0,-0.42998379343617665,0.0
1097,2012-06-07,22.719999,0,0,0.0,53000,1209359.999,1204159.9470000002,0,0.0,0.0,-0.42998379343617665,0.0
1098,2012-06-08,22.6,0,0,0.0,53000,1209359.999,1197800.0,0,0.0,0.0,-0.9558774070218002,0.0
1099,2012-06-11,22.84,0,0,0.0,53000,1209359.999,1210520.0,0,0.0,0.0,0.09591858511602143,0.0
1100,2012-06-12,22.950001,0,0,0.0,53000,1209359.999,1216350.053,0,0.0,0.0,0.5779961306624962,0.0
1101,2012-06-13,22.780001,0,0,0.0,53000,1209359.999,1207340.0529999998,0,0.0,0.0,-0.16702603043514663,0.0
1102,2012-06-14,22.790001,0,0,0.0,53000,1209359.999,1207870.053,0,0.0,0.0,-0.12320119742938482,0.0
1103,2012-06-15,23.0,1,1000,23000.0,54000,1232359.999,1242000.0,0,0.0,0.0,0.7822390379290403,0.0
1104,2012-06-18,23.33,0,0,0.0,54000,1232359.999,1259820.0,0,0.0,0.0,2.2282450762993267,0.0
1105,2012-06-19,23.25,0,0,0.0,54000,1232359.999,1255500.0,0,0.0,0.0,1.8776981579065297,0.0
1106,2012-06-20,23.4,0,0,0.0,54000,1232359.999,1263600.0,0,0.0,0.0,2.5349736298930234,0.0
1107,2012-06-21,23.299999,0,0,0.0,54000,1232359.999,1258199.946,0,0.0,0.0,2.0967856000655476,0.0
1108,2012-06-22,23.200001,0,0,0.0,54000,1232359.999,1252800.054,0,0.0,0.0,1.6586107157475123,0.0
1109,2012-06-25,23.08,0,0,0.0,54000,1232359.999,1246320.0,0,0.0,0.0,1.1327859563218368,0.0
1110,2012-06-26,23.08,0,0,0.0,54000,1232359.999,1246320.0,0,0.0,0.0,1.1327859563218368,0.0
1111,2012-06-27,23.15,0,0,0.0,54000,1232359.999,1250100.0,0,0.0,0.0,1.439514509915534,0.0
1112,2012-06-28,23.16,0,0,0.0,54000,1232359.999,1250640.0,0,0.0,0.0,1.4833328747146335,0.0
1113,2012-06-29,23.4,0,0,0.0,54000,1232359.999,1263600.0,0,0.0,0.0,2.5349736298930234,0.0
1114,2012-07-02,23.67,0,0,0.0,54000,1232359.999,1278180.0,0,0.0,0.0,3.718069479468712,0.0
1115,2012-07-03,24.049999,0,0,0.0,54000,1232359.999,1298699.946,0,0.0,0.0,5.383162959998016,0.0
1116,2012-07-04,24.030001,0,0,0.0,54000,1232359.999,1297620.054,0,0.0,0.0,5.295534994072777,0.0
1117,2012-07-05,24.0,0,0,0.0,54000,1232359.999,1296000.0,0,0.0,0.0,5.164075517838999,0.0
1118,2012-07-06,23.9,0,0,0.0,54000,1232359.999,1290600.0,0,0.0,0.0,4.725891869848002,0.0
1119,2012-07-09,23.950001,0,0,0.0,54000,1232359.999,1293300.054,0,0.0,0.0,4.944988075679981,0.0
1120,2012-07-10,23.77,0,0,0.0,54000,1232359.999,1283580.0,0,0.0,0.0,4.156253127459708,0.0
1121,2012-07-11,23.77,0,0,0.0,54000,1232359.999,1283580.0,0,0.0,0.0,4.156253127459708,0.0
1122,2012-07-12,23.540001,0,0,0.0,54000,1232359.999,1271160.054,0,0.0,0.0,3.1484351189168978,0.0
1123,2012-07-13,23.450001,0,0,0.0,54000,1232359.999,1266300.054,0,0.0,0.0,2.7540698357250015,0.0
1124,2012-07-16,23.34,1,1000,23340.0,55000,1255699.999,1283700.0,0,0.0,0.0,2.2298320476465916,0.0
1125,2012-07-17,23.469999,0,0,0.0,55000,1255699.999,1290849.945,0,0.0,0.0,2.799231188022004,0.0
1126,2012-07-18,23.32,0,0,0.0,55000,1255699.999,1282600.0,0,0.0,0.0,2.1422315060462087,0.0
1127,2012-07-19,23.58,0,0,0.0,55000,1255699.999,1296900.0,0,0.0,0.0,3.2810385468511836,0.0
1128,2012-07-20,23.58,0,0,0.0,55000,1255699.999,1296900.0,0,0.0,0.0,3.2810385468511836,0.0
1129,2012-07-23,23.379999,0,0,0.0,55000,1255699.999,1285899.945,0,0.0,0.0,2.405028750820282,0.0
1130,2012-07-24,23.23,0,0,0.0,55000,1255699.999,1277650.0,0,0.0,0.0,1.748029068844487,0.0
1131,2012-07-25,23.209999,0,0,0.0,55000,1255699.999,1276549.945,0,0.0,0.0,1.6604241472170291,0.0
1132,2012-07-26,23.32,0,0,0.0,55000,1255699.999,1282600.0,0,0.0,0.0,2.1422315060462087,0.0
1133,2012-07-27,23.59,0,0,0.0,55000,1255699.999,1297450.0,0,0.0,0.0,3.3248388176513752,0.0
1134,2012-07-30,23.790001,0,0,0.0,55000,1255699.999,1308450.055,0,0.0,0.0,4.200848613682276,0.0
1135,2012-07-31,24.049999,0,0,0.0,55000,1255699.999,1322749.945,0,0.0,0.0,5.339646894433102,0.0
1136,2012-08-01,24.139999,0,0,0.0,55000,1255699.999,1327699.945,0,0.0,0.0,5.733849331634825,0.0
1137,2012-08-02,24.139999,0,0,0.0,55000,1255699.999,1327699.945,0,0.0,0.0,5.733849331634825,0.0
1138,2012-08-03,23.93,0,0,0.0,55000,1255699.999,1316150.0,0,0.0,0.0,4.814048024857881,0.0
1139,2012-08-06,24.24,0,0,0.0,55000,1255699.999,1333200.0,0,0.0,0.0,6.171856419663813,0.0
1140,2012-08-07,24.25,0,0,0.0,55000,1255699.999,1333750.0,0,0.0,0.0,6.215656690464004,0.0
1141,2012-08-08,24.5,0,0,0.0,55000,1255699.999,1347500.0,0,0.0,0.0,7.3106634604687875,0.0
1142,2012-08-09,24.870001,0,0,0.0,55000,1255699.999,1367850.055,0,0.0,0.0,8.931277860102941,0.0
1143,2012-08-10,24.83,0,0,0.0,55000,1255699.999,1365650.0,0,0.0,0.0,8.756072396875101,0.0
1144,2012-08-13,24.719999,0,0,0.0,55000,1255699.999,1359599.945,0,0.0,0.0,8.274265038045922,0.0
1145,2012-08-14,24.77,0,0,0.0,55000,1255699.999,1362350.0,0,0.0,0.0,8.493270772073954,0.0
1146,2012-08-15,24.700001,1,1000,24700.001,56000,1280400.0,1383200.056,0,0.0,0.0,8.028745392064987,0.0
1147,2012-08-16,25.0,0,0,0.0,56000,1280400.0,1400000.0,0,0.0,0.0,9.340830990315526,0.0
1148,2012-08-17,25.120001,0,0,0.0,56000,1280400.0,1406720.0559999999,0,0.0,0.0,9.86567135270227,0.0
1149,2012-08-20,24.860001,0,0,0.0,56000,1280400.0,1392160.056,0,0.0,0.0,8.728526710403006,0.0
1150,2012-08-21,25.059999,0,0,0.0,56000,1280400.0,1403359.9440000001,0,0.0,0.0,9.603244611059054,0.0
1151,2012-08-22,24.99,0,0,0.0,56000,1280400.0,1399440.0,0,0.0,0.0,9.2970946579194,0.0
1152,2012-08-23,25.030001,0,0,0.0,56000,1280400.0,1401680.0559999999,0,0.0,0.0,9.472044361137135,0.0
1153,2012-08-24,24.91,0,0,0.0,56000,1280400.0,1394960.0,0,0.0,0.0,8.94720399875039,0.0
